,lat lon,valid time,DewPointFahrenheit,DominantType,DryBulbFahrenheit,HourlyPrecip,RelativeHumidity,SkyCondition,Visibility,WeatherType,WetBulbFahrenheit,WindDirection,WindGust,WindSpeed,APCP,SNOD,SNOW,day
1610,48.0 -120.0,2020-10-17 13:00:00-05:00,31.883,0.000,41.155,0.000,70.500,0.250,24100.000,NA,41.067,90.694,5.077,1.004,0.000,0.000,0.000,20201017
1611,28.0 -114.25,2020-10-17 13:00:00-05:00,68.446,0.000,68.493,0.000,100.000,50.750,100.000,NA,68.492,312.136,3.640,2.777,0.002,0.000,0.000,20201017
1612,34.0 -93.25,2020-10-17 14:00:00-05:00,37.752,0.000,68.603,0.000,32.900,0.000,61700.000,NA,68.148,165.635,10.404,4.779,0.000,0.000,0.000,20201017
1613,44.0 -123.5,2020-10-17 14:00:00-05:00,55.640,0.000,61.516,0.000,83.300,21.750,16400.000,NA,61.416,295.283,1.967,1.454,0.000,0.000,0.000,20201017
1614,48.0 -120.0,2020-10-17 14:00:00-05:00,32.352,0.000,41.828,0.000,71.000,2.000,24500.000,NA,41.736,96.257,5.592,1.759,0.000,0.000,0.000,20201017
1615,28.0 -114.25,2020-10-17 14:00:00-05:00,68.915,0.000,68.941,0.000,100.000,51.875,100.000,NA,68.940,310.411,4.779,3.368,0.000,0.000,0.000,20201017
1616,34.0 -93.25,2020-10-17 15:00:00-05:00,39.270,0.000,69.963,0.000,33.200,0.000,60900.000,NA,69.488,167.333,10.301,4.540,0.000,0.000,0.000,20201017
1617,44.0 -123.5,2020-10-17 15:00:00-05:00,55.920,0.000,62.763,0.000,80.700,91.375,17600.000,NA,62.643,326.360,1.551,0.911,0.000,0.000,0.000,20201017
1618,48.0 -120.0,2020-10-17 15:00:00-05:00,32.408,0.000,41.950,0.000,70.800,0.500,24500.000,NA,41.857,100.745,7.363,1.967,0.000,0.000,0.000,20201017
1619,28.0 -114.25,2020-10-17 15:00:00-05:00,69.308,0.000,69.288,0.000,100.000,51.500,100.000,NA,69.288,311.601,5.676,3.684,0.000,0.000,0.000,20201017
1620,34.0 -93.25,2020-10-17 16:00:00-05:00,39.992,0.000,70.119,0.000,33.600,0.000,59900.000,NA,69.646,165.676,10.691,4.810,0.000,0.000,0.000,20201017
1621,44.0 -123.5,2020-10-17 16:00:00-05:00,54.505,0.000,65.169,0.000,70.200,47.000,23300.000,NA,64.979,357.170,2.379,1.216,0.000,0.000,0.000,20201017
1622,48.0 -120.0,2020-10-17 16:00:00-05:00,31.892,0.000,43.006,0.000,66.400,20.125,27400.000,NA,42.897,118.600,6.879,1.640,0.000,0.000,0.000,20201017
1623,28.0 -114.25,2020-10-17 16:00:00-05:00,69.692,0.000,69.669,0.000,100.000,54.250,100.000,NA,69.670,307.026,6.504,3.990,0.000,0.000,0.000,20201017
1624,34.0 -93.25,2020-10-17 17:00:00-05:00,41.583,0.000,69.242,0.000,36.200,29.500,55600.000,NA,68.806,164.040,9.309,4.528,0.000,0.000,0.000,20201017
1625,44.0 -123.5,2020-10-17 17:00:00-05:00,50.133,0.000,66.092,0.000,57.800,32.625,32300.000,NA,65.820,25.929,2.496,1.275,0.000,0.000,0.000,20201017
1626,48.0 -120.0,2020-10-17 17:00:00-05:00,32.245,0.000,43.255,0.000,66.400,17.625,27500.000,NA,43.145,134.664,6.934,2.014,0.000,0.000,0.000,20201017
1627,28.0 -114.25,2020-10-17 17:00:00-05:00,69.933,0.000,70.030,0.000,100.000,49.375,200.000,NA,70.027,307.057,7.246,4.392,0.000,0.000,0.000,20201017
1628,34.0 -93.25,2020-10-17 18:00:00-05:00,43.512,0.000,66.496,0.000,42.300,79.875,47400.000,NA,66.141,167.000,9.874,3.065,0.000,0.000,0.000,20201017
1629,44.0 -123.5,2020-10-17 18:00:00-05:00,47.449,0.000,67.396,0.000,49.400,4.500,40400.000,NA,67.060,346.155,2.436,1.559,0.000,0.000,0.000,20201017
1630,48.0 -120.0,2020-10-17 18:00:00-05:00,30.687,0.000,42.083,0.000,64.900,0.250,28400.000,NA,41.975,70.697,6.374,2.121,0.000,0.000,0.000,20201017
1631,28.0 -114.25,2020-10-17 18:00:00-05:00,70.624,1.000,70.658,0.000,100.000,59.875,100.000,NA,70.657,316.998,7.624,4.121,0.014,0.000,0.000,20201017
1632,34.0 -93.25,2020-10-17 19:00:00-05:00,45.185,0.000,62.376,0.000,49.100,20.000,40600.000,NA,62.124,150.786,6.494,2.596,0.000,0.000,0.000,20201017
1633,44.0 -123.5,2020-10-17 19:00:00-05:00,48.447,0.000,66.314,0.000,52.500,0.000,37200.000,NA,66.015,340.839,3.369,2.233,0.000,0.000,0.000,20201017
1634,48.0 -120.0,2020-10-17 19:00:00-05:00,30.222,0.000,42.464,0.000,61.500,7.000,31000.000,NA,42.347,63.075,5.494,0.931,0.000,0.000,0.000,20201017
1635,28.0 -114.25,2020-10-17 19:00:00-05:00,70.272,1.000,70.476,0.000,99.700,59.625,200.000,NA,70.471,323.477,7.869,4.802,0.020,0.000,0.000,20201017
1636,34.0 -93.25,2020-10-17 20:00:00-05:00,46.203,0.000,64.932,0.000,49.200,73.750,39500.000,NA,64.641,164.638,7.465,3.468,0.000,0.000,0.000,20201017
1637,44.0 -123.5,2020-10-17 20:00:00-05:00,46.428,0.000,63.357,0.000,53.300,0.000,35200.000,NA,63.096,344.282,3.840,1.915,0.000,0.000,0.000,20201017
1638,48.0 -120.0,2020-10-17 20:00:00-05:00,28.878,0.000,40.519,0.000,61.300,0.250,29800.000,NA,40.415,56.277,2.590,2.082,0.000,0.000,0.000,20201017
1639,28.0 -114.25,2020-10-17 20:00:00-05:00,70.053,1.000,70.444,0.000,98.900,66.500,200.000,NA,70.435,330.057,8.028,4.796,0.010,0.000,0.000,20201017
1640,34.0 -93.25,2020-10-17 21:00:00-05:00,45.743,0.000,64.469,0.000,49.200,33.500,39400.000,NA,64.182,160.998,9.112,3.865,0.000,0.000,0.000,20201017
1641,44.0 -123.5,2020-10-17 21:00:00-05:00,46.193,0.000,59.406,0.000,59.000,0.000,30900.000,NA,59.217,317.298,3.174,1.830,0.000,0.000,0.000,20201017
1642,48.0 -120.0,2020-10-17 21:00:00-05:00,31.118,0.000,38.481,0.000,69.000,4.750,24800.000,NA,38.415,24.732,2.299,1.963,0.000,0.000,0.000,20201017
1643,28.0 -114.25,2020-10-17 21:00:00-05:00,69.930,0.000,69.981,0.000,100.000,46.750,100.000,NA,69.980,336.755,7.674,4.729,0.000,0.000,0.000,20201017
1644,34.0 -93.25,2020-10-17 22:00:00-05:00,46.907,0.000,63.876,0.000,52.700,91.875,36400.000,NA,63.614,164.562,8.615,3.188,0.000,0.000,0.000,20201017
1645,44.0 -123.5,2020-10-17 22:00:00-05:00,45.332,0.000,57.126,0.000,60.900,0.000,29600.000,NA,56.965,289.079,2.427,1.880,0.000,0.000,0.000,20201017
1646,48.0 -120.0,2020-10-17 22:00:00-05:00,33.182,0.000,38.226,0.000,73.900,3.625,21700.000,NA,38.179,38.470,1.615,1.264,0.000,0.000,0.000,20201017
1647,28.0 -114.25,2020-10-17 22:00:00-05:00,70.420,1.000,70.401,0.000,100.000,47.875,100.000,NA,70.401,334.453,8.115,4.699,0.010,0.000,0.000,20201017
1648,34.0 -93.25,2020-10-17 23:00:00-05:00,47.960,0.000,64.513,0.000,53.700,95.500,35400.000,NA,64.251,163.276,9.003,3.537,0.000,0.000,0.000,20201017
1649,44.0 -123.5,2020-10-17 23:00:00-05:00,42.785,0.000,55.288,0.000,59.200,0.000,30700.000,NA,55.130,269.651,2.066,2.045,0.000,0.000,0.000,20201017
1650,48.0 -120.0,2020-10-17 23:00:00-05:00,30.297,0.000,37.851,0.000,65.800,3.625,25800.000,NA,37.785,8.999,0.691,0.114,0.000,0.000,0.000,20201017
1651,28.0 -114.25,2020-10-17 23:00:00-05:00,69.335,0.000,71.263,0.000,94.000,0.250,12700.000,NA,71.217,327.356,8.191,5.181,0.000,0.000,0.000,20201017
1652,34.0 -93.25,2020-10-18 00:00:00-05:00,48.776,0.000,64.499,0.000,55.400,99.375,33800.000,NA,64.247,156.399,8.547,4.195,0.010,0.000,0.000,20201018
1653,44.0 -123.5,2020-10-18 00:00:00-05:00,42.701,0.000,54.149,0.000,60.400,0.000,29800.000,NA,54.007,267.538,2.235,2.197,0.000,0.000,0.000,20201018
1654,48.0 -120.0,2020-10-18 00:00:00-05:00,29.651,0.000,36.261,0.000,69.900,3.875,24300.000,NA,36.206,67.598,2.485,1.884,0.000,0.000,0.000,20201018
1655,28.0 -114.25,2020-10-18 00:00:00-05:00,68.688,0.000,71.474,0.000,91.000,0.000,13800.000,NA,71.408,315.800,7.172,4.314,0.000,0.000,0.000,20201018
1656,34.0 -93.25,2020-10-18 01:00:00-05:00,52.281,1.000,64.074,0.000,63.600,89.625,29300.000,NA,63.877,65.864,8.954,1.818,0.020,0.000,0.000,20201018
1657,44.0 -123.5,2020-10-18 01:00:00-05:00,42.494,0.000,53.162,0.000,62.400,0.000,29600.000,NA,53.032,258.096,2.454,2.456,0.000,0.000,0.000,20201018
1658,48.0 -120.0,2020-10-18 01:00:00-05:00,31.806,0.000,37.637,0.000,75.800,37.625,21600.000,NA,37.585,30.974,2.016,1.887,0.000,0.000,0.000,20201018
1659,28.0 -114.25,2020-10-18 01:00:00-05:00,68.031,0.000,71.612,0.000,88.800,0.000,14800.000,NA,71.528,303.890,5.954,3.799,0.000,0.000,0.000,20201018
1660,34.0 -93.25,2020-10-18 02:00:00-05:00,56.739,0.000,63.066,0.000,77.200,73.250,20800.000,NA,62.956,260.379,8.298,1.050,0.010,0.000,0.000,20201018
1661,44.0 -123.5,2020-10-18 02:00:00-05:00,42.339,0.000,52.154,0.000,61.300,0.000,31200.000,NA,52.037,265.608,2.298,2.292,0.000,0.000,0.000,20201018
1662,48.0 -120.0,2020-10-18 02:00:00-05:00,32.664,0.000,38.316,0.000,74.400,34.250,22800.000,NA,38.265,108.434,1.173,1.148,0.000,0.000,0.000,20201018
1663,28.0 -114.25,2020-10-18 02:00:00-05:00,67.201,0.000,71.504,0.000,86.400,6.125,15800.000,NA,71.404,304.904,4.360,3.625,0.000,0.000,0.000,20201018
1664,34.0 -93.25,2020-10-18 03:00:00-05:00,57.401,0.000,63.469,0.000,79.000,62.625,19100.000,NA,63.361,305.999,4.623,1.617,0.010,0.000,0.000,20201018
1665,44.0 -123.5,2020-10-18 03:00:00-05:00,42.326,0.000,51.656,0.000,63.500,0.000,29000.000,NA,51.546,247.624,2.435,2.429,0.000,0.000,0.000,20201018
1666,48.0 -120.0,2020-10-18 03:00:00-05:00,31.864,0.000,38.944,0.000,70.500,10.250,27900.000,NA,38.879,252.368,2.560,0.783,0.000,0.000,0.000,20201018
1667,28.0 -114.25,2020-10-18 03:00:00-05:00,70.114,0.000,70.444,0.000,99.500,47.125,200.000,NA,70.436,313.077,4.998,3.588,0.000,0.000,0.000,20201018
1668,34.0 -93.25,2020-10-18 04:00:00-05:00,58.053,0.000,63.032,0.000,81.300,51.875,18300.000,NA,62.943,28.607,2.692,1.217,0.000,0.000,0.000,20201018
1669,44.0 -123.5,2020-10-18 04:00:00-05:00,42.303,0.000,51.444,0.000,64.200,0.000,28400.000,NA,51.337,259.884,2.442,2.455,0.000,0.000,0.000,20201018
1670,48.0 -120.0,2020-10-18 04:00:00-05:00,31.728,0.000,38.844,0.000,73.100,6.125,22400.000,NA,38.780,191.447,3.629,2.417,0.000,0.000,0.000,20201018
1671,28.0 -114.25,2020-10-18 04:00:00-05:00,70.091,0.000,70.344,0.000,99.500,77.375,200.000,NA,70.338,319.511,4.379,3.049,0.010,0.000,0.000,20201018
1672,34.0 -93.25,2020-10-18 05:00:00-05:00,58.581,0.000,62.584,0.000,81.900,23.375,17800.000,NA,62.512,164.497,5.539,1.466,0.000,0.000,0.000,20201018
1673,44.0 -123.5,2020-10-18 05:00:00-05:00,40.694,0.000,50.771,0.000,59.000,1.375,33200.000,NA,50.657,277.027,2.289,2.250,0.000,0.000,0.000,20201018
1674,48.0 -120.0,2020-10-18 05:00:00-05:00,33.606,1.000,38.959,0.000,79.300,8.375,18900.000,NA,38.908,171.583,3.039,2.249,0.080,0.000,0.000,20201018
1675,28.0 -114.25,2020-10-18 05:00:00-05:00,70.056,1.000,70.121,0.000,100.000,93.250,100.000,NA,70.120,314.026,4.164,3.454,0.010,0.000,0.000,20201018
1676,34.0 -93.25,2020-10-18 06:00:00-05:00,60.233,0.000,64.156,0.000,85.800,55.375,15500.000,NA,64.082,177.337,7.117,2.799,0.001,0.000,0.000,20201018
1677,44.0 -123.5,2020-10-18 06:00:00-05:00,41.896,0.000,50.656,0.000,67.200,0.875,25700.000,NA,50.555,244.943,2.617,2.616,0.000,0.000,0.000,20201018
1678,48.0 -120.0,2020-10-18 06:00:00-05:00,35.483,1.000,38.168,0.000,89.500,7.750,14400.000,NA,38.142,120.423,2.180,1.818,0.355,0.000,0.000,20201018
1679,28.0 -114.25,2020-10-18 06:00:00-05:00,70.921,1.000,70.906,0.000,100.000,75.250,100.000,NA,70.906,311.555,4.305,3.418,0.042,0.000,0.000,20201018
1680,34.0 -93.25,2020-10-18 07:00:00-05:00,60.922,0.000,64.167,0.000,88.000,66.500,14700.000,NA,64.106,167.051,6.473,2.478,0.002,0.000,0.000,20201018
1681,44.0 -123.5,2020-10-18 07:00:00-05:00,42.810,0.000,50.442,0.000,71.100,0.000,22900.000,NA,50.354,225.452,2.660,2.641,0.000,0.000,0.000,20201018
1682,48.0 -120.0,2020-10-18 07:00:00-05:00,36.172,1.000,37.729,0.000,93.900,5.000,12600.000,NA,37.714,80.796,2.285,1.702,0.028,0.000,0.000,20201018
1683,28.0 -114.25,2020-10-18 07:00:00-05:00,70.372,1.000,70.467,0.000,100.000,78.875,100.000,NA,70.465,321.471,4.160,3.624,0.040,0.000,0.000,20201018
1684,34.0 -93.25,2020-10-18 08:00:00-05:00,61.071,0.000,64.618,0.000,87.300,40.375,15000.000,NA,64.550,167.079,6.210,2.564,0.000,0.000,0.000,20201018
1685,44.0 -123.5,2020-10-18 08:00:00-05:00,44.309,0.000,49.993,0.000,77.600,0.500,19200.000,NA,49.926,225.813,2.710,2.600,0.000,0.000,0.000,20201018
1686,48.0 -120.0,2020-10-18 08:00:00-05:00,34.634,1.000,38.293,0.000,86.000,12.500,16100.000,NA,38.258,89.962,1.523,0.823,0.010,0.000,0.000,20201018
1687,28.0 -114.25,2020-10-18 08:00:00-05:00,70.071,1.000,70.130,0.000,100.000,88.625,100.000,NA,70.129,324.991,4.023,3.358,0.060,0.000,0.000,20201018
1688,34.0 -93.25,2020-10-18 09:00:00-05:00,62.364,0.000,67.314,0.000,84.200,16.500,16100.000,NA,67.213,176.104,10.951,3.794,0.000,0.000,0.000,20201018
1689,44.0 -123.5,2020-10-18 09:00:00-05:00,43.914,0.000,50.214,0.000,76.000,2.000,20000.000,NA,50.140,244.428,3.139,2.832,0.000,0.000,0.000,20201018
1690,48.0 -120.0,2020-10-18 09:00:00-05:00,36.714,1.000,37.614,0.360,96.100,38.500,400.000,NA,37.605,55.867,3.389,0.160,0.180,0.000,0.000,20201018
1691,28.0 -114.25,2020-10-18 09:00:00-05:00,69.677,1.000,69.676,0.000,100.000,98.000,100.000,NA,69.677,325.107,4.326,3.920,0.070,0.000,0.000,20201018
1692,34.0 -93.25,2020-10-18 10:00:00-05:00,63.564,0.000,69.852,0.000,81.300,30.875,17500.000,NA,69.717,179.401,10.117,3.197,0.000,0.000,0.000,20201018
1693,44.0 -123.5,2020-10-18 10:00:00-05:00,47.026,0.000,51.065,0.000,83.200,6.125,16500.000,NA,51.014,255.282,3.742,2.744,0.000,0.000,0.000,20201018
1694,48.0 -120.0,2020-10-18 10:00:00-05:00,36.001,1.000,37.002,0.000,89.800,19.500,13500.000,NA,36.993,302.185,1.492,0.921,0.006,0.000,0.000,20201018
1695,28.0 -114.25,2020-10-18 10:00:00-05:00,68.514,0.000,69.965,0.000,95.800,68.750,12200.000,NA,69.932,324.233,3.992,3.685,0.006,0.000,0.000,20201018
1696,34.0 -93.25,2020-10-18 11:00:00-05:00,65.180,0.000,72.832,0.000,78.200,32.250,19000.000,NA,72.656,178.586,9.244,3.388,0.000,0.000,0.000,20201018
1697,44.0 -123.5,2020-10-18 11:00:00-05:00,48.868,0.000,54.045,0.000,82.300,9.250,17100.000,NA,53.975,246.226,3.494,1.889,0.000,0.000,0.000,20201018
1698,48.0 -120.0,2020-10-18 11:00:00-05:00,38.518,1.000,39.870,0.000,94.800,14.750,12500.000,NA,39.856,295.125,5.556,1.150,0.000,0.000,0.000,20201018
1699,28.0 -114.25,2020-10-18 11:00:00-05:00,67.993,0.000,70.132,0.000,93.300,17.875,12700.000,NA,70.084,324.146,3.744,3.379,0.000,0.000,0.000,20201018
1700,34.0 -93.25,2020-10-18 12:00:00-05:00,66.369,0.000,75.776,0.000,74.400,19.750,21000.000,NA,75.545,184.479,8.298,3.795,0.000,0.000,0.000,20201018
1701,44.0 -123.5,2020-10-18 12:00:00-05:00,50.507,0.000,56.426,0.000,81.500,40.625,17100.000,NA,56.341,229.563,2.860,1.785,0.000,0.000,0.000,20201018
1702,48.0 -120.0,2020-10-18 12:00:00-05:00,39.032,1.000,39.439,0.000,99.800,9.750,400.000,NA,39.434,344.600,5.173,1.587,0.020,0.000,0.000,20201018
1703,28.0 -114.25,2020-10-18 12:00:00-05:00,68.619,0.000,69.589,0.000,97.200,46.250,12200.000,NA,69.567,324.735,3.798,3.328,0.000,0.000,0.000,20201018
1704,34.0 -93.25,2020-10-18 13:00:00-05:00,68.035,0.000,77.140,0.000,75.000,24.000,20600.000,NA,76.905,184.404,7.609,3.648,0.000,0.000,0.000,20201018
1705,44.0 -123.5,2020-10-18 13:00:00-05:00,52.848,0.000,58.690,0.000,82.300,55.750,16700.000,NA,58.599,242.775,3.671,2.213,0.000,0.000,0.000,20201018
1706,48.0 -120.0,2020-10-18 13:00:00-05:00,39.460,1.000,39.565,0.000,100.000,22.500,100.000,NA,39.564,23.456,5.671,0.395,0.050,0.000,0.000,20201018
1707,28.0 -114.25,2020-10-18 13:00:00-05:00,68.710,0.000,69.040,0.000,99.300,51.750,300.000,NA,69.032,320.946,3.859,3.123,0.010,0.000,0.000,20201018
1708,34.0 -93.25,2020-10-18 14:00:00-05:00,67.185,0.000,79.125,0.000,68.200,38.750,24700.000,NA,78.811,186.054,7.575,3.324,0.000,0.000,0.000,20201018
1709,44.0 -123.5,2020-10-18 14:00:00-05:00,54.473,0.000,60.562,0.000,82.600,48.500,16500.000,NA,60.462,249.728,4.387,2.506,0.000,0.000,0.000,20201018
1710,48.0 -120.0,2020-10-18 14:00:00-05:00,40.298,0.000,41.325,0.000,98.600,11.750,12200.000,NA,41.313,124.845,6.887,1.629,0.010,0.000,0.000,20201018
1711,28.0 -114.25,2020-10-18 14:00:00-05:00,69.098,0.000,69.225,0.000,99.900,53.000,200.000,NA,69.222,316.091,5.012,3.480,0.010,0.000,0.000,20201018
1712,34.0 -93.25,2020-10-18 15:00:00-05:00,67.687,0.000,79.883,0.000,67.200,42.000,25100.000,NA,79.557,186.874,6.790,3.726,0.000,0.000,0.000,20201018
1713,44.0 -123.5,2020-10-18 15:00:00-05:00,56.212,0.000,62.108,0.000,83.600,37.000,16100.000,NA,62.006,253.009,4.353,2.819,0.000,0.000,0.000,20201018
1714,48.0 -120.0,2020-10-18 15:00:00-05:00,41.475,0.000,41.858,0.000,100.000,5.875,1600.000,NA,41.854,98.345,5.603,0.939,0.002,0.000,0.000,20201018
1715,28.0 -114.25,2020-10-18 15:00:00-05:00,69.825,0.000,69.983,0.000,99.800,50.750,300.000,NA,69.980,304.221,5.915,4.092,0.006,0.000,0.000,20201018
1716,34.0 -93.25,2020-10-18 16:00:00-05:00,68.162,0.000,80.267,0.000,66.500,50.750,25500.000,NA,79.938,173.489,6.566,3.625,0.000,0.000,0.000,20201018
1717,44.0 -123.5,2020-10-18 16:00:00-05:00,57.024,0.000,61.817,0.000,86.300,25.625,14900.000,NA,61.733,258.759,4.316,2.767,0.000,0.000,0.000,20201018
1718,48.0 -120.0,2020-10-18 16:00:00-05:00,39.024,0.000,42.242,0.000,90.000,0.875,14100.000,NA,42.207,98.510,4.879,1.111,0.000,0.000,0.000,20201018
1719,28.0 -114.25,2020-10-18 16:00:00-05:00,70.074,0.000,70.479,0.000,99.200,55.125,300.000,NA,70.470,299.537,6.316,4.484,0.000,0.000,0.000,20201018
1720,34.0 -93.25,2020-10-18 17:00:00-05:00,66.837,0.000,79.862,0.000,64.000,26.500,27200.000,NA,79.517,177.966,7.365,4.009,0.000,0.000,0.000,20201018
1721,44.0 -123.5,2020-10-18 17:00:00-05:00,56.487,0.000,62.424,0.000,83.000,13.625,16300.000,NA,62.320,261.164,5.303,2.892,0.000,0.000,0.000,20201018
1722,48.0 -120.0,2020-10-18 17:00:00-05:00,41.074,0.000,43.637,0.000,93.000,0.250,13100.000,NA,43.607,125.870,6.615,1.718,0.000,0.000,0.000,20201018
1723,28.0 -114.25,2020-10-18 17:00:00-05:00,70.437,0.000,70.862,0.000,99.100,59.125,400.000,NA,70.851,305.592,7.303,4.821,0.000,0.000,0.000,20201018
1724,34.0 -93.25,2020-10-18 18:00:00-05:00,67.702,0.000,77.963,0.000,69.600,39.250,23400.000,NA,77.696,173.755,7.596,3.418,0.000,0.000,0.000,20201018
1725,44.0 -123.5,2020-10-18 18:00:00-05:00,56.339,0.000,63.676,0.000,78.800,3.875,18200.000,NA,63.545,278.354,6.159,3.288,0.000,0.000,0.000,20201018
1726,48.0 -120.0,2020-10-18 18:00:00-05:00,39.802,1.000,43.876,0.000,86.300,8.875,15300.000,NA,43.829,71.587,4.909,0.919,0.020,0.000,0.000,20201018
1727,28.0 -114.25,2020-10-18 18:00:00-05:00,71.414,0.000,71.776,0.000,99.100,57.375,200.000,NA,71.767,309.760,6.909,4.069,0.000,0.000,0.000,20201018
1728,34.0 -93.25,2020-10-18 19:00:00-05:00,67.484,0.000,74.693,0.000,74.500,20.000,20800.000,NA,74.515,155.165,4.549,2.110,0.000,0.000,0.000,20201018
1729,44.0 -123.5,2020-10-18 19:00:00-05:00,55.784,0.000,62.880,0.000,78.100,10.625,18700.000,NA,62.756,276.868,6.549,3.325,0.000,0.000,0.000,20201018
1730,48.0 -120.0,2020-10-18 19:00:00-05:00,36.996,0.000,44.205,0.000,75.400,28.750,21200.000,NA,44.126,31.473,3.549,0.979,0.010,0.000,0.000,20201018
1731,28.0 -114.25,2020-10-18 19:00:00-05:00,71.534,1.000,71.655,0.000,100.000,64.375,200.000,NA,71.652,315.316,7.237,4.339,0.010,0.000,0.000,20201018
1732,34.0 -93.25,2020-10-18 20:00:00-05:00,67.656,0.000,72.649,0.000,80.600,21.500,17700.000,NA,72.530,121.482,4.436,2.281,0.000,0.000,0.000,20201018
1733,44.0 -123.5,2020-10-18 20:00:00-05:00,56.181,0.000,61.062,0.000,84.000,29.000,15700.000,NA,60.979,282.374,6.561,3.192,0.000,0.000,0.000,20201018
1734,48.0 -120.0,2020-10-18 20:00:00-05:00,38.631,0.000,43.962,0.000,77.700,5.500,18900.000,NA,43.902,219.530,4.749,3.327,0.000,0.000,0.000,20201018
1735,28.0 -114.25,2020-10-18 20:00:00-05:00,71.481,0.000,71.637,0.000,99.600,62.125,300.000,NA,71.633,320.698,6.811,4.034,0.010,0.000,0.000,20201018
1736,34.0 -93.25,2020-10-18 21:00:00-05:00,68.090,0.000,71.397,0.000,87.200,57.375,14800.000,NA,71.319,104.284,4.373,2.392,0.000,0.000,0.000,20201018
1737,44.0 -123.5,2020-10-18 21:00:00-05:00,56.503,0.000,59.135,0.000,89.600,26.750,13900.000,NA,59.091,263.316,7.498,2.386,0.000,0.000,0.000,20201018
1738,48.0 -120.0,2020-10-18 21:00:00-05:00,36.365,0.000,40.685,0.000,67.300,65.250,23900.000,NA,40.641,190.986,4.873,1.938,0.000,0.000,0.000,20201018
1739,28.0 -114.25,2020-10-18 21:00:00-05:00,71.128,0.000,71.285,0.000,100.000,34.875,100.000,NA,71.281,311.942,5.436,3.606,0.000,0.000,0.000,20201018
1740,34.0 -93.25,2020-10-18 22:00:00-05:00,67.867,0.000,70.749,0.000,88.700,7.750,14300.000,NA,70.682,127.887,5.153,2.564,0.000,0.000,0.000,20201018
1741,44.0 -123.5,2020-10-18 22:00:00-05:00,56.729,0.000,57.812,0.000,94.900,32.875,12200.000,NA,57.794,268.135,7.028,2.290,0.000,0.000,0.000,20201018
1742,48.0 -120.0,2020-10-18 22:00:00-05:00,33.892,0.000,40.824,0.000,62.300,52.875,28600.000,NA,40.756,297.122,3.966,2.853,0.000,0.000,0.000,20201018
1743,28.0 -114.25,2020-10-18 22:00:00-05:00,70.792,0.000,71.312,0.000,98.500,37.625,800.000,NA,71.299,305.590,6.216,4.275,0.000,0.000,0.000,20201018
1744,34.0 -93.25,2020-10-18 23:00:00-05:00,67.606,0.000,69.936,0.000,90.000,37.375,13800.000,NA,69.883,141.179,6.494,2.079,0.000,0.000,0.000,20201018
1745,44.0 -123.5,2020-10-18 23:00:00-05:00,56.693,0.000,57.786,0.000,95.000,36.250,12200.000,NA,57.769,262.652,7.057,2.404,0.000,0.000,0.000,20201018
1746,48.0 -120.0,2020-10-18 23:00:00-05:00,33.068,0.000,42.824,0.000,58.600,34.500,32000.000,NA,42.726,341.039,3.682,2.913,0.000,0.000,0.000,20201018
1747,28.0 -114.25,2020-10-18 23:00:00-05:00,69.068,0.000,71.624,0.000,91.300,9.750,13800.000,NA,71.563,305.432,6.557,4.537,0.000,0.000,0.000,20201018
1748,34.0 -93.25,2020-10-19 00:00:00-05:00,66.983,0.000,70.744,0.000,86.500,30.375,15200.000,NA,70.657,150.871,6.817,2.382,0.000,0.000,0.000,20201019
1749,44.0 -123.5,2020-10-19 00:00:00-05:00,56.183,0.000,57.581,0.000,94.600,34.250,12200.000,NA,57.559,277.177,5.567,1.855,0.000,0.000,0.000,20201019
1750,48.0 -120.0,2020-10-19 00:00:00-05:00,32.220,0.000,40.931,0.000,57.100,36.500,33100.000,NA,40.848,284.828,6.255,2.615,0.000,0.000,0.000,20201019
1751,28.0 -114.25,2020-10-19 00:00:00-05:00,67.770,0.000,71.869,0.000,86.900,2.750,15500.000,NA,71.773,306.790,6.567,4.561,0.000,0.000,0.000,20201019
1752,34.0 -93.25,2020-10-19 01:00:00-05:00,66.849,0.000,72.128,0.000,82.400,28.375,16900.000,NA,72.005,172.133,10.863,3.669,0.000,0.000,0.000,20201019
1753,44.0 -123.5,2020-10-19 01:00:00-05:00,54.811,0.000,55.591,0.000,94.000,24.500,12200.000,NA,55.579,250.597,4.550,1.721,0.000,0.000,0.000,20201019
1754,48.0 -120.0,2020-10-19 01:00:00-05:00,31.636,0.000,40.516,0.000,56.500,58.750,36100.000,NA,40.432,302.835,3.550,2.750,0.000,0.000,0.000,20201019
1755,28.0 -114.25,2020-10-19 01:00:00-05:00,67.636,0.000,72.016,0.000,85.700,0.000,16000.000,NA,71.913,298.265,6.800,4.468,0.000,0.000,0.000,20201019
1756,34.0 -93.25,2020-10-19 02:00:00-05:00,67.749,0.000,72.049,0.000,85.300,31.250,15600.000,NA,71.948,173.855,10.500,4.019,0.000,0.000,0.000,20201019
1757,44.0 -123.5,2020-10-19 02:00:00-05:00,54.137,0.000,55.849,0.000,93.400,48.750,12700.000,NA,55.823,261.094,4.375,1.589,0.000,0.000,0.000,20201019
1758,48.0 -120.0,2020-10-19 02:00:00-05:00,32.087,0.000,43.924,0.000,58.300,41.250,31900.000,NA,43.804,298.811,6.125,4.288,0.000,0.000,0.000,20201019
